name,role,genres,imdb_score,type,production_countries,release_year,runtime,tmdb_score,imdb_votes
Martin Wood,DIRECTOR,"['action', 'drama', 'scifi']",6.5,SHOW,"['CA', 'GB']",2012,45,6.6,4565.0
Joanna Vanderham,ACTOR,"['drama', 'european']",7.8,SHOW,['GB'],2012,61,7.4,11530.0
Emun Elliott,ACTOR,"['drama', 'european']",7.8,SHOW,['GB'],2012,61,7.4,11530.0
Stephen Wight,ACTOR,"['drama', 'european']",7.8,SHOW,['GB'],2012,61,7.4,11530.0
Sonya Cassidy,ACTOR,"['drama', 'european']",7.8,SHOW,['GB'],2012,61,7.4,11530.0
Matthew McNulty,ACTOR,"['drama', 'european']",7.8,SHOW,['GB'],2012,61,7.4,11530.0
Elaine Cassidy,ACTOR,"['drama', 'european']",7.8,SHOW,['GB'],2012,61,7.4,11530.0
Finn Burridge,ACTOR,"['drama', 'european']",7.8,SHOW,['GB'],2012,61,7.4,11530.0
David Hayman,ACTOR,"['drama', 'european']",7.8,SHOW,['GB'],2012,61,7.4,11530.0
Peter Wight,ACTOR,"['drama', 'european']",7.8,SHOW,['GB'],2012,61,7.4,11530.0
Sarah Lancashire,ACTOR,"['drama', 'european']",7.8,SHOW,['GB'],2012,61,7.4,11530.0
Ruby Bentall,ACTOR,"['drama', 'european']",7.8,SHOW,['GB'],2012,61,7.4,11530.0
Brianna Gentilella,ACTOR,"['comedy', 'animation', 'fantasy', 'family', 'music']",6.3,SHOW,['US'],2011,24,8.0,1521.0
Michael Adamthwaite,ACTOR,"['scifi', 'comedy', 'family', 'fantasy', 'animation', 'action', 'european']",7.2,SHOW,"['DK', 'US']",2012,17,7.8,4519.0
Paul Dobson,ACTOR,"['scifi', 'comedy', 'family', 'fantasy', 'animation', 'action', 'european']",7.2,SHOW,"['DK', 'US']",2012,17,7.8,4519.0
Kelly Metzger,ACTOR,"['scifi', 'comedy', 'family', 'fantasy', 'animation', 'action', 'european']",7.2,SHOW,"['DK', 'US']",2012,17,7.8,4519.0
Brent Miller,ACTOR,"['scifi', 'comedy', 'family', 'fantasy', 'animation', 'action', 'european']",7.2,SHOW,"['DK', 'US']",2012,17,7.8,4519.0
Kirby Morrow,ACTOR,"['scifi', 'comedy', 'family', 'fantasy', 'animation', 'action', 'european']",7.2,SHOW,"['DK', 'US']",2012,17,7.8,4519.0
Vincent Tong,ACTOR,"['scifi', 'comedy', 'family', 'fantasy', 'animation', 'action', 'european']",7.2,SHOW,"['DK', 'US']",2012,17,7.8,4519.0
Craig Hall,ACTOR,"['thriller', 'fantasy', 'horror']",5.7,MOVIE,['NZ'],2011,83,5.8,4244.0
Matthew Sunderland,ACTOR,"['thriller', 'fantasy', 'horror']",5.7,MOVIE,['NZ'],2011,83,5.8,4244.0
Gina Varela,ACTOR,"['thriller', 'fantasy', 'horror']",5.7,MOVIE,['NZ'],2011,83,5.8,4244.0
Karlos Drinkwater,ACTOR,"['thriller', 'fantasy', 'horror']",5.7,MOVIE,['NZ'],2011,83,5.8,4244.0
Jessica Grace Smith,ACTOR,"['thriller', 'fantasy', 'horror']",5.7,MOVIE,['NZ'],2011,83,5.8,4244.0
Luke Hawker,ACTOR,"['thriller', 'fantasy', 'horror']",5.7,MOVIE,['NZ'],2011,83,5.8,4244.0
Nick Dunbar,ACTOR,"['thriller', 'fantasy', 'horror']",5.7,MOVIE,['NZ'],2011,83,5.8,4244.0
Jonathan King,ACTOR,"['thriller', 'fantasy', 'horror']",5.7,MOVIE,['NZ'],2011,83,5.8,4244.0
Paul Campion,DIRECTOR,"['thriller', 'fantasy', 'horror']",5.7,MOVIE,['NZ'],2011,83,5.8,4244.0
Jason Bateman,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Hope Davis,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Frank Grillo,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Paula Patton,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Max Thieriot,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Michael Nyqvist,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Andrea Riseborough,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Alexander Skarsgård,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Jonah Bobo,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Colin Ford,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Haley Ramm,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Norbert Leo Butz,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Kasi Lemmons,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
John Sharian,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Aviad Bernstein,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Teresa Calentano,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Marc Jacobs,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Cole Mohr,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Kevin Csolak,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Antonella Lentini,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Tessa Albertson,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Erin Wilhelmi,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Katelin Baxter,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Jackie Austin,ACTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Henry Alex Rubin,DIRECTOR,"['thriller', 'drama']",7.5,MOVIE,['US'],2012,111,7.1,75261.0
Sean Bean,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Izabella Miko,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Danny Dyer,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
James D'Arcy,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Sebastian Street,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
William Houston,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
John Dagleish,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
John Dagleish,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Rosie Fellner,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Erik Madsen,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Ewan Ross,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Jay Simpson,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Daniel Brocklebank,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Timothy Watson,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Timothy Watson,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Georgina Sutcliffe,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Aksel Hennie,ACTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Adrian Vitoria,DIRECTOR,"['drama', 'thriller', 'war', 'action']",5.5,MOVIE,['GB'],2011,90,5.6,9789.0
Ed Helms,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
John C. Reilly,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Anne Heche,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Isiah Whitlock Jr.,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Stephen Root,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Kurtwood Smith,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Alia Shawkat,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Thomas Lennon,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Rob Corddry,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Mike O'Malley,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Sigourney Weaver,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Seth Morris,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Mike Birbiglia,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Inga R. Wilson,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Welker White,ACTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Miguel Arteta,DIRECTOR,['comedy'],6.3,MOVIE,['US'],2011,87,5.9,37634.0
Sacha Baron Cohen,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Ben Kingsley,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Anna Faris,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Jason Mantzoukas,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Sayed Badreya,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Adeel Akhtar,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Aasif Mandvi,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Rizwan Manji,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Rocky Citron,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Liam Campora,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Rick Chambers,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Elsayed Mohamed,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Horatio Sanz,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Elena Goode,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Nazanin Homa,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Dawn Jackson,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Victoria Beltran,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Danielle Burgio,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Dominique DiCaprio,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Aja Frary,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Fred Melamed,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Cuco Usín,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Megan Fox,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Joey Slotnick,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Ian Roberts,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Chris Parnell,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Jessica St. Clair,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
David Fonteno,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Anna Katarina,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Michael Delaney,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
William Fowle,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Bobby Lee,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Olek Krupa,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Alan Cox,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Kevin Corrigan,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Mitchell Greene,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Jenny L. Saldaña,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
George Bartenieff,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Chris Gethard,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Fred Armisen,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Sean T. Krishnan,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Chris Elliott,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Jon Glaser,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Pete Wiggins,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Adam LeFevre,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Marceline Hugot,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Anthony Mangano,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Melissa Francis,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Tim J. Ellis,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Michael Hardart,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Zachary Mackiewicz,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
J.B. Smoove,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Hollis Granville,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Ann Dev'Unay,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Sondra James,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Tara Copeland,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Sydney Berry,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Kathryn Hahn,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Seth Morris,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Regina Anne Rizzo,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Karl Jacob,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Tracey Ruggiero,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Marcia DeBonis,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Nasim Pedrad,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Mousa Kraish,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Neimah Djourabchi,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Sevan Greene,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Nadav Malamud,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Frédéric North,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Fred Hanna,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Bill Richards,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Cordell King,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
John C. Reilly,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Garry Shandling,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Edward Norton,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Olivia Taylor Dudley,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Michelle Bergh,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Alex Kruz,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Carmel Amit,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Frank Anello,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Andrew Ayala,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Akim Black,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Ivan Cardona,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Hillary Clinton,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Peter Conboy,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Barbara Ann Davison,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Stephen Dexter,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Gad Elmaleh,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Marshall Factora,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Shawn Gonzalez,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Jeff Grossman,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Iyad Hajjaj,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Hanna Halldorsdottir,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Moe Hindi,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Haig Hovnanian,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
James Huffman,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Peter Iasillo Jr.,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Ebrahim Jaffer,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Tony Joe,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Jaiden Kaine,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Stass Klassen,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Rock Kohli,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Lisa Landino,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Arash Mokhtar,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Dushawn Moses,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Joanna Moskwa,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
B.J. Novak,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Kelsey O'Brien,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Barack Obama,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Anton Obeid,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Niyi Oni,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Adaku Ononogbo,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Loukas Papas,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Yvette Parish,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Jim Piddock,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Hannah Prichard,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Andrew Rogers,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Monika Felice Smith,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Uzimann,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Chris Victor,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Village,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Barbara Vincent,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Tony von Halle,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Sylvia Ward,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Steven Weisz,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Richard Worsley,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Busty Heart,ACTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Larry Charles,DIRECTOR,['comedy'],6.4,MOVIE,['US'],2012,83,6.1,299171.0
Jean Dujardin,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Bérénice Bejo,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
John Goodman,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
James Cromwell,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Penelope Ann Miller,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Missi Pyle,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Beth Grant,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Ed Lauter,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Joel Murray,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Elizabeth Tulloch,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Ken Davitian,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Malcolm McDowell,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Basil Hoffman,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Bill Fagerbakke,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Nina Siemaszko,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Stephen Mendillo,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Dash Pomerantz,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Beau Nelson,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Alex Holliday,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Wiley M. Pickett,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Ben Kurland,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Katie Nisa,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Katie Wallack,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Hal Landon Jr.,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Cleto Augusto,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Sarah Karges,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Sarah Scott,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Ezra Buzzington,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Stuart Pankin,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Andy Milder,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Bob Glouberman,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
David Allen Cluck,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Matt Skollar,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
Annie O'Donnell,ACTOR,"['romance', 'european', 'comedy', 'drama', 'thriller']",7.9,MOVIE,"['BE', 'FR']",2011,100,7.4,238396.0
